name,artist_1,artist_2,uri,year,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Kathleen,Catfish and the Bottlemen,,spotify:track:3pi3WlGV7JinOxzqnBkNFi,2014,0,False,160886,0.489,0.892,11,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93
Sleepwalking,The Chain Gang Of 1974,,spotify:track:1zdsOgv1hdGGGe9CK1QPY7,2013,56,False,218693,0.488,0.83,7,-5.331,1,0.0436,0.00127,0.000833,0.181,0.326,105.935
Blindfold,Charlie Cunningham,,spotify:track:09zAB9TxGj2nhFrAFQAZu1,2016,0,False,185517,0.539,0.268,4,-14.578,0,0.0365,0.961,4.9e-05,0.0965,0.513,170.042
Drive Me Crazy,Charlie Oxford,,spotify:track:1CxfkPnw0DcT3pny3mzwrx,2015,0,False,278320,0.703,0.566,6,-8.487,1,0.0249,0.199,0.0,0.108,0.781,93.012
One Call Away,Charlie Puth,,spotify:track:37R0bQOQj5a7DOqh1TGzvB,2016,70,False,194453,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Selena Gomez,spotify:track:06KyNuuMOX1ROXRhj787tj,2016,78,False,217707,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
Marvin Gaye (feat. Meghan Trainor),Charlie Puth,Meghan Trainor,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,2015,67,False,190453,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015
How I Learned to Pray,Charlie Worsham,,spotify:track:1zy9Ypjqd8TTxYsYEQOCy7,2013,37,False,260440,0.394,0.329,4,-12.218,1,0.0345,0.78,7.16e-05,0.102,0.268,72.345
Run,Chasing Grace,,spotify:track:2ImfiS8qdWSfx8Ec6iMYHY,2015,29,True,207668,0.627,0.834,6,-6.048,1,0.0511,0.0622,0.0,0.326,0.342,123.909
Le Freak - 2006 Remaster,CHIC,,spotify:track:64AYIP7bZ2TTd1MlB0iwAM,2007,24,False,331293,0.895,0.767,7,-8.309,1,0.0509,0.0472,4.09e-05,0.193,0.904,118.579
Saturday in the Park - 2002 Remaster,Chicago,,spotify:track:4OJFkrRQqol4FsPesF8eu4,1972,60,False,235667,0.668,0.76,7,-6.831,1,0.034,0.137,0.0,0.0803,0.61,114.378
Mind Your Manners (feat. Icona Pop),Chiddy Bang,Icona Pop,spotify:track:5p9fWkryvMSchyCW7AMwaM,2012,43,True,196653,0.696,0.853,2,-4.122,1,0.237,0.00399,0.0,0.0843,0.685,92.976
Cool Kids - Unplugged Version,Chris Call,,spotify:track:5ccShJav6fD6cuokplHSDr,2014,0,False,171000,0.734,0.311,8,-9.439,1,0.0424,0.803,0.0,0.15,0.538,119.991
A Thousand Years,Christina Perri,,spotify:track:6lanRgr6wXibZr8KgzXxBl,2011,79,False,285120,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
Mado Kara Mieru,Christopher Tin,Aoi Tada,spotify:track:1s5yqH4WcIsvUKjWeqUHsl,2015,0,False,285587,0.213,0.304,7,-15.41,1,0.0772,0.626,0.205,0.074,0.0431,121.396
Run Rudolph Run,Chuck Berry,,spotify:track:6Vq0f3eKFxHcZFAMA9HiLl,2010,0,False,167893,0.681,0.734,7,-9.457,0,0.129,0.821,1.55e-05,0.112,0.95,151.884
Left for America,Ciaran Lavery,,spotify:track:37z3ghNvcoPvHypKWTb2Sz,2014,0,False,170787,0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856
Little More Time,Ciaran Lavery,,spotify:track:5Sn4XTt5iCcHgX9bKeQhZf,2013,0,False,226880,0.632,0.546,10,-8.57,1,0.0333,0.539,8.45e-05,0.617,0.4,72.559
Shame,Ciaran Lavery,,spotify:track:1d39v4V4DmrrLiFX4DKHBv,2013,55,False,251960,0.619,0.299,2,-7.744,1,0.0279,0.846,4.99e-05,0.243,0.31,115.405
Grand Optimist,City and Colour,,spotify:track:4B5XXgClp1rUS28iWAoQCP,2011,0,False,242707,0.713,0.33,11,-10.192,0,0.0309,0.115,4.25e-06,0.386,0.358,119.317
Barton Hollow,The Civil Wars,,spotify:track:2ZheGCM31EbCwUfGs0WJB1,2011,47,False,205773,0.403,0.659,2,-7.338,1,0.0303,0.123,0.0,0.0857,0.435,90.854
More Than Gravity,Colin & Caroline,,spotify:track:27hFQQS3cVUmIK3ser5bpu,2014,37,False,266078,0.62,0.468,4,-9.648,1,0.0268,0.715,3.93e-05,0.106,0.217,110.969
Remind Me,Conrad Sewell,,spotify:track:0WILwgVyv5RU9oOUpw3y5P,2015,37,False,186264,0.605,0.645,7,-3.564,1,0.0397,0.236,0.0,0.0917,0.15,76.956
Start Again,Conrad Sewell,,spotify:track:5Km6e8PWkwEPVKlifElIDB,2015,51,False,217974,0.553,0.343,10,-9.466,1,0.0407,0.68,3.5e-06,0.122,0.216,66.543
Who You Lovin,Conrad Sewell,,spotify:track:5TYv5CM1NEFVi2t6QPDjtW,2015,31,False,232080,0.85,0.852,7,-3.855,0,0.0601,0.22,1.49e-06,0.0681,0.766,110.979
It Ain't Right,Current Swell,,spotify:track:742bNuhBPPOdmKggPDI9VR,2017,32,False,215920,0.565,0.881,7,-3.349,1,0.0363,0.00336,2.09e-06,0.11,0.477,130.04
Stone,Cyrus Villanueva,,spotify:track:10pSiR20z5pY7a80uysJ3P,2015,24,False,212155,0.61,0.659,7,-3.972,1,0.0295,0.0242,0.0,0.0664,0.345,97.001
Colour Me In,Damien Rice,,spotify:track:2AYNmMEtBniK7TVzbwo3FM,2014,44,False,318023,0.48,0.125,3,-14.061,1,0.0333,0.817,0.000109,0.453,0.233,116.391
Hold on Hope,Dan Gautreau,Wolfgang Black,spotify:track:2MntM0viCwgcCcPS4yYUn4,2013,27,False,140171,0.51,0.753,2,-9.127,1,0.0461,0.00771,0.0,0.339,0.324,145.119
With You,Dan Gautreau,Wolfgang Black,spotify:track:5Dy6OZrBn6pT9VbpGx041W,2013,32,False,131125,0.602,0.655,11,-10.723,0,0.0295,0.0526,0.472,0.0898,0.517,110.195
Youth,Daughter,,spotify:track:6tqzOYuE3lrNVPDgtF3MjM,2013,43,False,253013,0.401,0.535,0,-11.09,1,0.0407,0.889,0.00667,0.116,0.436,146.515
Magic Marker,David Benjamin,,spotify:track:1AXnm7KB5u4CSN8AYytRVp,2014,0,False,196224,0.637,0.253,3,-11.026,1,0.0405,0.924,0.0,0.107,0.188,114.405
Space Oddity - 1999 Digital Remaster,David Bowie,,spotify:track:0HUC5B1jKmEtuPWn75qgZT,2002,0,False,315760,0.301,0.428,0,-12.935,1,0.0324,0.0168,1.41e-05,0.365,0.459,139.569
Changes - 2015 Remaster,David Bowie,,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,1971,64,False,217747,0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,114.719
Titanium (feat. Sia),David Guetta,Sia,spotify:track:77TT8Xvx637TpzV8kKGkUw,2011,60,False,245040,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
I Will Follow You into the Dark,Death Cab for Cutie,,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,2005,65,False,189187,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401
Crooked Teeth,Death Cab for Cutie,,spotify:track:4Qmm1kIX3RO1DKdsYQbLK0,2005,45,False,203733,0.579,0.662,9,-6.885,1,0.0245,0.000625,3.89e-06,0.117,0.574,102.951
Fallen so Young,Declan J Donovan,,spotify:track:3y4uSQwxHckyRcvafEilkN,2017,58,False,232164,0.552,0.356,10,-7.608,1,0.027,0.852,0.0,0.173,0.196,109.763
Confident,Demi Lovato,,spotify:track:0Mn3amMRMoabaoTf1Publ4,2015,68,True,205746,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064
Baby,Devendra Banhart,,spotify:track:17XvbAd3K1GOjWy5uQvK2U,2009,55,False,185787,0.833,0.325,1,-10.093,0,0.0404,0.0498,0.0674,0.15,0.864,102.02
Magnets,Disclosure,Lorde,spotify:track:43Ei9NSyEjgFYXoKLISyz4,2015,0,False,199246,0.703,0.638,10,-7.879,0,0.159,0.0606,2.21e-06,0.1,0.688,92.041
Gold Dust (Shy FX Edit),DJ Fresh,,spotify:track:6FShrvcL5NLgeaD3pilWTF,2012,24,False,182446,0.627,0.923,0,-3.446,1,0.0822,0.00833,0.000162,0.165,0.585,177.029
Let Me Love You,DJ Snake,Justin Bieber,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,2016,2,False,205947,0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864
You Know You Like It,DJ Snake,AlunaGeorge,spotify:track:1sNSG13fsK6KPKKNIQXXrh,2014,0,False,247267,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
"Put On, Cologne",Donovan Woods,,spotify:track:1wE3HAumghC0No64gfPNhY,2013,0,False,167320,0.551,0.403,1,-11.379,1,0.0329,0.812,0.000792,0.116,0.702,95.505
Wolves,Down Like Silver,,spotify:track:2ipqN7tzkhPCSFtJtr2EE0,2011,41,False,272080,0.577,0.224,7,-13.99,0,0.0336,0.557,0.0355,0.108,0.088,72.097
Barbra Streisand - Radio Edit,Duck Sauce,,spotify:track:4P57hnx1SK88ULEcQls2vV,2010,43,False,194531,0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948
Ocean Drive,Duke Dumont,,spotify:track:0k93MXOj0kSXo84SvSDeUz,2015,0,False,206320,0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048
The Breach,Dustin Tebbutt,,spotify:track:1WXVfFRD89EtVURD4Tbixo,2014,59,False,253848,0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.129,0.523,102.984
Swing (feat. Mantra & DJ Izm),Dylan Joel,DJ Izm,spotify:track:7tEJwI1ewG8LbHJjXFFNAG,2015,10,False,225240,0.689,0.813,7,-4.853,1,0.306,0.115,0.0,0.106,0.58,109.946
Miss Alissa,Eagles Of Death Metal,,spotify:track:0YQXMFYxfHNagYPgQvurKH,2004,1,False,158600,0.55,0.991,1,-3.704,1,0.12,0.805,0.0,0.197,0.882,172.389
Bright,Echosmith,,spotify:track:3WKg25vrbjJlkhsgl2W4p3,2013,61,False,220627,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034
California,Ed Prosek,,spotify:track:2imIDBuTC4kBEouTIxHqZQ,2012,0,False,310251,0.598,0.436,10,-7.276,1,0.0299,0.92,0.000246,0.147,0.428,136.129
Tear It All Down,Ed Prosek,,spotify:track:1YXFQs2NNCepiTRjg0SbkD,2017,0,False,214875,0.31,0.695,8,-5.096,1,0.0675,0.401,0.0,0.14,0.252,137.573
Ants,edIT,,spotify:track:5Fwq7F2yjF3eQnvkfjN4LY,2004,42,False,243133,0.602,0.532,10,-7.468,1,0.042,0.0244,0.175,0.41,0.173,139.65
Home,Edward Sharpe & The Magnetic Zeros,,spotify:track:10ViidwjGLCfVtGPfdcszR,2009,44,False,306320,0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739
Ex's & Oh's,Elle King,,spotify:track:70eDxAyAraNTiD6lx2ZEnH,2015,71,False,202173,0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986
On My Mind,Ellie Goulding,,spotify:track:5a7NdkF09AfD0H607eiOkX,2015,64,False,213445,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911
Next To Me - Kendrick Lamar Remix,Emeli Sandé,,spotify:track:4un1KGs8SE9E3TUmsKHZD3,2013,23,False,236160,0.706,0.873,7,-6.66,1,0.0524,0.0442,1.46e-06,0.11,0.385,94.931
If I Had You,Etta Jones,,spotify:track:5LW3V50XwYsYstZtJrufJt,2002,0,False,229640,0.538,0.035,2,-19.699,0,0.0487,0.96,0.000393,0.103,0.11,77.959
He Won't Knock,Ezra Vine,,spotify:track:5qmddankQfMkr05kZjmPFw,2014,24,False,282649,0.328,0.418,8,-10.215,1,0.0716,0.304,0.0158,0.111,0.109,167.561
Ain't Nobody (Loves Me Better),Felix Jaehn,Jasmine Thompson,spotify:track:4Y1c07v5GBv2c9Hi536tnW,2015,39,False,186146,0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973
Whistle,Flo Rida,,spotify:track:3bC1ahPIYt1btJzSSEyyrF,2012,76,False,224653,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976
Good Feeling,Flo Rida,,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,2012,73,False,248133,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
Holdin On,Flume,,spotify:track:1CRFWfZEfLCs7pYDlXFYMJ,2012,0,False,154414,0.43,0.436,8,-4.816,1,0.119,0.17,0.0,0.128,0.217,90.053
Say It - Illenium Remix,Flume,Tove Lo,spotify:track:13z7W3kTIJNH2JBk3EVNoA,2017,0,True,267200,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69
To The Dreamers,for KING & COUNTRY,,spotify:track:3juYLEZ4hPnrHzlQLUruVt,2014,0,False,214360,0.467,0.617,11,-8.091,1,0.121,0.145,0.0,0.0652,0.187,159.739
Little Lover,Foreign Fields,,spotify:track:4RM8RdybzU3BCdJkfSSWrr,2015,18,False,324136,0.594,0.317,2,-7.966,0,0.0283,0.891,0.562,0.0725,0.278,106.022
What Do You Want From Me,Forever The Sickest Kids,,spotify:track:4GhiM8Q1GdiIrOaN7orJLB,2009,0,False,157173,0.574,0.957,8,-2.761,1,0.109,0.0218,0.0,0.299,0.66,101.013
Grow,Frances,,spotify:track:2IV8dt4W4y1G8bODDbsXVz,2015,0,False,240155,0.56,0.177,3,-11.285,1,0.0362,0.918,1.67e-05,0.171,0.188,130.007
The Fisher King Blues,Frank Turner,,spotify:track:5JyMFBVqoioLWUWJkmmsqc,2013,17,False,300171,0.574,0.657,2,-6.077,1,0.0267,0.00171,1.04e-06,0.1,0.274,125.999
Capsize,FRENSHIP,Emily Warren,spotify:track:2XMTqoHHSH0lvuXrvIEdco,2016,67,False,237707,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991
Carry On,fun.,,spotify:track:4115Xsna4VsStouRxMvlmu,2012,33,False,278373,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434
"Me, Myself & I",G-Eazy,Bebe Rexha,spotify:track:40YcuQysJ0KlGQTeGUosTC,2015,74,True,251467,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995
Sweet About Me,Gabriella Cilmi,,spotify:track:2BkdnK1Sl8pDlgeaHcXvzn,2008,0,False,201178,0.67,0.713,6,-5.152,1,0.0285,0.0615,0.0,0.125,0.521,132.044
Peanut Butter Jelly,Galantis,,spotify:track:3aIhJDHxr1kgTSnutJxPTH,2015,63,False,203133,0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96
Until We Die,Gentle Bones,,spotify:track:76c5ljAo6uVOG4oolxanE8,2015,0,False,208827,0.348,0.467,4,-8.716,1,0.0402,0.748,0.0,0.0956,0.401,109.684
Barcelona,George Ezra,,spotify:track:1yJZwBqTyGTB7mz8nZyiel,2014,23,False,188960,0.629,0.577,5,-9.306,1,0.0306,0.293,0.00115,0.109,0.171,93.997
O Mio Babbino Caro,Giacomo Puccini,Kiri Te Kanawa,spotify:track:1oi7QvpgDkBFTROce7LkB8,1986,51,False,150133,0.246,0.125,8,-17.825,1,0.0431,0.985,0.000112,0.262,0.076,111.735
"i hate u, i love u (feat. olivia o'brien)",gnash,Olivia O'Brien,spotify:track:7vRriwrloYVaoAe3a9wJHe,2016,79,True,251034,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
Somebody That I Used To Know,Gotye,Kimbra,spotify:track:4wCmqSrbyCgxEXROQE6vtV,2011,75,False,244973,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062
Feel Good Inc.,Graeme James,,spotify:track:6Zqs0QzxNJxELWe3oS20Ha,2014,7,False,222800,0.865,0.751,4,-7.12,0,0.065,0.587,0.0153,0.125,0.975,150.029
Soul Mates,Grant Nicholas,,spotify:track:5OYSdMgHjeKcbVVbcjKAan,2014,16,False,201936,0.437,0.314,4,-13.706,1,0.0317,0.875,6.9e-05,0.113,0.299,159.873
A Few Screws Loose,A Great Big Pile of Leaves,,spotify:track:6q24WsgEQEe6rwPdEkBGS2,2010,21,True,272292,0.271,0.664,1,-5.916,1,0.0489,0.435,3.9e-06,0.0777,0.185,144.671
Say Something,A Great Big World,Christina Aguilera,spotify:track:78TKtlSLWK8pZAKKW3MyQL,2013,58,False,229400,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905
Big Black Car,Gregory Alan Isakov,,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,2009,64,False,217467,0.572,0.183,3,-16.069,1,0.0323,0.897,0.00275,0.103,0.404,110.029
Liquid Spirit,Gregory Porter,,spotify:track:7aRbP3dQN8zWTZf5d4GKzE,2013,0,False,215733,0.739,0.631,11,-7.254,0,0.224,0.0782,0.000531,0.117,0.699,102.943
Better Than Love,Griffin House,,spotify:track:7Jr32pRtWcTSWaA5Q2euXF,2008,0,False,227160,0.565,0.585,1,-11.066,1,0.0336,0.139,0.484,0.136,0.487,81.971
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Adam Levine,spotify:track:0BgRaFy7qnwT1PuUmSTFkf,2011,58,False,210960,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
Starving,Hailee Steinfeld,Grey,spotify:track:6DG2g1UhROp5pnM8fx7zH2,2016,0,True,181880,0.695,0.615,4,-4.194,1,0.104,0.379,0.0,0.104,0.532,99.817
Now Or Never,Halsey,,spotify:track:1mDGDb2fUmUMdqV3tb8VKQ,2017,0,False,214802,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03
Follow Me,Hardwell,Jason Derulo,spotify:track:2bNQrGahsaYjrQIFGsMFmt,2015,30,False,200011,0.507,0.786,6,-2.913,1,0.0502,0.0127,0.0,0.0675,0.428,128.069
Change It All,Harrison Storm,,spotify:track:58h15p2z6LMURhFn3G18a4,2017,0,False,247413,0.445,0.304,10,-12.504,1,0.0441,0.631,0.00519,0.118,0.24,120.631
Rivers And Roads,The Head And The Heart,,spotify:track:1vhWwkwqqOHCcOcxhRmxOF,2010,0,False,283655,0.487,0.199,0,-8.931,1,0.0354,0.726,3.91e-05,0.125,0.164,137.873
Fireflies,Hearts & Colors,,spotify:track:34lNgS6rGGVIkIC0TJgYa0,2015,41,False,212236,0.365,0.436,11,-7.649,1,0.0335,0.615,0.0,0.176,0.596,162.831
The Buzz,Hermitude,Mataya,spotify:track:0lFsdfJay6AM4m23hJYGEG,2015,36,False,222235,0.557,0.581,0,-6.481,0,0.239,0.338,0.00502,0.288,0.46,141.082
Unbreakable,Honor By August,,spotify:track:5yqG2Z36CQIHQS1CGY1UDu,2009,7,False,196533,0.387,0.801,2,-2.656,1,0.03,0.0661,0.0,0.181,0.443,85.63
Battles,Hudson Taylor,,spotify:track:0fCvO8egfUUe0X1CtJ6l9w,2013,21,False,214317,0.398,0.65,4,-5.452,0,0.039,0.048,0.0,0.094,0.128,124.334
Chasing Rubies,Hudson Taylor,,spotify:track:7jcWMiBpsutzCWbGFZHkDI,2015,0,False,226600,0.627,0.657,11,-9.196,0,0.0308,0.0318,1.06e-06,0.18,0.606,144.013
Second Best - Bonus Track,Hudson Taylor,,spotify:track:2Pk46plynYpR65bl4Q2rBs,2015,0,False,226764,0.52,0.526,9,-7.382,0,0.0318,0.469,1.56e-06,0.0935,0.135,80.999
Evenin',Hugh Laurie,,spotify:track:4Waf1e1D4TgAXh01gZNKc3,2013,20,False,183227,0.539,0.58,1,-7.568,1,0.043,0.702,0.0,0.0919,0.627,107.757
After You've Gone,Hugh Laurie,,spotify:track:09ISxHfStc7hTXodjHrsiM,2011,18,False,249147,0.591,0.279,10,-9.476,1,0.0377,0.971,0.000512,0.121,0.396,112.89
Swanee River,Hugh Laurie,,spotify:track:5seu7mPycSmERrEps75UUc,2011,20,False,163080,0.302,0.721,0,-6.058,1,0.0563,0.184,0.0329,0.127,0.651,157.872
Let Them Talk,Hugh Laurie,,spotify:track:3x3UAzs2RiE1wmCfiRDZWJ,2011,20,False,250427,0.394,0.416,0,-7.047,1,0.03,0.872,4.44e-06,0.111,0.201,147.266
Valentina,The Hunts,,spotify:track:5fyuDpR6TV0SGOY04Ce42E,2015,0,False,230213,0.63,0.835,0,-6.6,1,0.0325,0.399,0.00119,0.227,0.589,144.016
Wild One,I Am Harlequin,,spotify:track:36nghINOVkCXtFl7KA6zGr,2012,21,False,275965,0.394,0.292,10,-8.234,1,0.029,0.953,5.67e-06,0.25,0.114,75.089
Yellow Shirt,The Icarus Account,,spotify:track:2X97h1TNQA1o7oYM2MNrrv,2010,25,False,208192,0.685,0.44,2,-7.347,1,0.0293,0.85,0.0,0.12,0.523,124.491
Fancy,Iggy Azalea,Charli XCX,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,2014,67,True,199938,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981
Papercuts (feat. Vera Blue),Illy,Vera Blue,spotify:track:6vXHaWpqkbuvzIDvR3LnKd,2016,50,False,255890,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863
Catch 22 (feat. Anne-Marie),Illy,Anne-Marie,spotify:track:2bWrml86uwGVvznX8KKtwx,2016,48,True,221417,0.765,0.561,0,-7.464,1,0.0987,0.0981,0.0,0.141,0.584,97.447
I Knew This Would Be Love,Imaginary Future,,spotify:track:6r44uyKRo3jKFRkThTZBXu,2013,50,False,210202,0.643,0.117,3,-13.048,1,0.0355,0.958,0.000342,0.108,0.501,120.611
Love Vigilantes,Iron & Wine,,spotify:track:2gfK5jBBajxc0C4MrhmTCi,2009,0,False,206733,0.731,0.292,3,-13.82,1,0.0321,0.67,4.54e-05,0.138,0.654,121.835
My Favourite Story,Jack in Water,,spotify:track:4kiYdRZsQjbc8PYUAe7Him,2011,0,False,222480,0.647,0.397,4,-13.037,1,0.0344,0.534,8.29e-05,0.11,0.65,104.01
Banana Pancakes,Jack Johnson,,spotify:track:451GvHwY99NKV4zdKPRWmv,2005,67,False,191907,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303
Take Me Home,Jack Savoretti,,spotify:track:552NkuaDuJDCNIkWor3O0f,2012,41,False,235880,0.686,0.656,7,-8.573,1,0.0298,0.00712,1.17e-05,0.0755,0.469,131.853
ABC,The Jackson 5,,spotify:track:6wDviYDtmSDZ0S6TVMM9Vc,1970,62,False,177733,0.715,0.678,8,-11.842,1,0.0475,0.486,0.000192,0.15,0.947,94.769
Say You Won't Let Go,James Arthur,,spotify:track:5uCax9HTNlzGybIStD3vDh,2016,84,False,211467,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043
Need The Sun To Break,James Bay,,spotify:track:1WOxmQAMnyvTdTuzZhuTBo,2015,57,False,224813,0.537,0.485,2,-8.131,1,0.0332,0.102,3.83e-06,0.319,0.293,152.005
Cavalier,James Vincent McMorrow,,spotify:track:7ddcsnj1SIGOhaltQx0kYP,2014,34,False,283173,0.409,0.294,11,-8.209,1,0.0439,0.912,0.000177,0.22,0.0399,127.815
Glacier,James Vincent McMorrow,,spotify:track:6yyrGtio6KO0Yl6MFus54B,2014,18,False,248840,0.538,0.405,2,-9.334,1,0.0606,0.768,0.000214,0.1,0.108,149.989
If I Ruled The World,Jamie Cullum,,spotify:track:13g9fIMnLWTLcMGB40mPH6,2009,0,False,275893,0.607,0.318,0,-10.199,0,0.0283,0.356,4.25e-05,0.102,0.195,118.943
But For Now,Jamie Cullum,,spotify:track:1oSmMZfuhctJjbrn3joJKc,2004,33,False,235533,0.334,0.125,3,-13.822,1,0.0348,0.914,0.000296,0.152,0.323,173.272
Wasn't Expecting That,Jamie Lawson,,spotify:track:7nm68uKwGwMqznlOSBxhps,2015,57,False,201072,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483
Do You Remember,Jarryd James,,spotify:track:5V53dAjgNInfXNlz2cryvd,2015,51,False,234866,0.669,0.302,1,-10.896,0,0.0674,0.198,0.000345,0.115,0.299,71.988
Want to Want Me,Jason Derulo,,spotify:track:7oGZAicScQt96OAW4AruYy,2015,74,False,207719,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025
Trumpets,Jason Derulo,,spotify:track:6jizk5lOUnfpaZXYMdfeC6,2013,66,False,217307,0.627,0.703,0,-4.884,1,0.236,0.563,0.0,0.0962,0.64,81.897
Do You Remember,Jay Sean,Sean Paul,spotify:track:6A5NlmBCsCGbJ27jHQgKV5,2009,44,False,210800,0.854,0.674,11,-4.896,1,0.0705,0.0204,0.0,0.101,0.818,125.845
I'll Be Good,Jaymes Young,,spotify:track:5WLSak7DN3LY1K71oWYuoN,2014,59,False,248554,0.455,0.284,7,-10.774,1,0.0322,0.715,1.47e-06,0.0897,0.133,133.936
Hold My Hand,Jess Glynne,,spotify:track:1i1rNVtxbE7rdFfpHuNq2j,2015,60,False,227344,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977
Don't Be so Hard on Yourself,Jess Glynne,,spotify:track:0sUyqewVzwv0e5tK3hS6vJ,2015,60,False,211460,0.571,0.815,6,-3.267,1,0.0321,0.0608,0.0,0.163,0.664,120.008
First Day of My Life (Studio),Jesse Daniel Smith,,spotify:track:7KnG0YU5hSw1Wtid3f23qz,2015,0,False,197512,0.667,0.388,4,-11.244,1,0.0574,0.854,2.08e-05,0.111,0.247,88.079
This Is Why I Need You,Jesse Ruben,,spotify:track:5s8zxMu4zY7ZulURxvxj3s,2015,43,False,224107,0.519,0.324,3,-14.665,1,0.0354,0.798,0.00158,0.104,0.3,79.837
This Ain't Love,Jessica Mauboy,,spotify:track:6fEXiC1IxVWU0nxr4lpnz4,2015,32,False,206982,0.558,0.795,0,-4.333,1,0.059,0.00485,0.000404,0.285,0.543,82.49
Domino,Jessie J,,spotify:track:6MAdEUilV2p9RQUqE5bMAK,2011,64,False,231693,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977
"Take Me Home, Country Roads - Rerecorded",John Denver,,spotify:track:2xYlyywNgefLCRDG8hlxZq,1997,3,False,197813,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267
Boy,John Mark Nelson,,spotify:track:0V7lYu1w8L0WXjPEaUBoPt,2014,0,False,237728,0.597,0.424,4,-11.449,1,0.0311,0.706,6.55e-06,0.114,0.525,89.925
Say,John Mayer,,spotify:track:6wZI4mdT8JwXgkGURnBQiq,2006,58,False,230213,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845
Love Me Again,John Newman,,spotify:track:3CvRHWTTER3tsaLPAL2Yxv,2014,0,False,239894,0.5,0.891,2,-4.703,0,0.0433,0.00485,0.000204,0.0969,0.227,126.024
