danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
0.582,0.916,5,-5.393,1,0.0478,0.0275,0.000331,0.149,0.386,121.988,spotify:track:3B6mCjnpTthmtFPuTAH0Kz,190867
0.469,0.84,4,-3.263,1,0.0294,0.0861,0.00195,0.187,0.573,185.966,spotify:track:63NfeOqLaCszi5gKAaP7qP,266813
0.65,0.763,2,-4.297,1,0.0288,0.0204,0.00113,0.154,0.244,95.036,spotify:track:37afl1KZuSqedp3KDSA1dh,188613
0.524,0.841,4,-5.039,0,0.0404,0.00246,0.00128,0.289,0.247,128.004,spotify:track:1aB3C7GKpCFgsdhqzfZW0U,235587
0.771,0.564,9,-8.642,1,0.0376,0.0379,0.00323,0.0715,0.913,122.998,spotify:track:1dzT6BUr1BCr8kbrXwP8qE,325284
0.827,0.761,8,-5.185,1,0.138,0.233,0.0,0.0453,0.703,131.996,spotify:track:3rOZeI5hivRZ2uNEzqb1N1,180693
0.804,0.88,9,-5.061,0,0.0933,0.00317,0.0,0.226,0.682,104.111,spotify:track:6VtWo3dc94tmWPU9fwgYXL,217240
0.535,0.931,7,-3.264,1,0.0644,0.102,0.0,0.389,0.819,141.949,spotify:track:2q4nPqFUB07iAIvC5BI6BC,147280
0.733,0.856,1,-6.071,0,0.224,0.239,0.0,0.344,0.78,170.014,spotify:track:4bp5Np2wtVyM6EVStsRE2A,188160
0.498,0.758,9,-4.513,1,0.0502,0.012,0.0,0.0936,0.321,126.913,spotify:track:5LAzTt4otLfVDscZZ6lCaB,275800
0.572,0.925,9,-3.232,1,0.0519,0.109,0.0,0.849,0.676,133.992,spotify:track:4GwMKZSwHpXsC8HLKYYFi7,220173
0.629,0.834,11,-4.559,1,0.0345,0.00675,2.76e-05,0.066,0.459,117.969,spotify:track:1YSG4Ratk327nv6q3fg9Rl,251213
0.677,0.823,11,-4.025,0,0.0293,0.0229,0.0,0.172,0.705,135.92,spotify:track:2vjmUmO71XEDuitvK4sxRM,212130
0.561,0.806,9,-3.75,0,0.12,0.00224,0.0,0.175,0.623,126.971,spotify:track:3pU7jQL1Cj7WfaNh65Yp2M,216320
0.419,0.798,2,-3.432,1,0.0528,0.0176,0.0,0.0821,0.371,119.976,spotify:track:58omkjHuWINeukT3XWtjuM,256987
0.424,0.898,7,-2.982,0,0.0508,0.000386,0.00673,0.389,0.445,128.83,spotify:track:4caOIg7IBoXYvwfo3cZgwv,224440
0.618,0.842,11,-4.074,0,0.0546,0.0019,1.36e-06,0.0532,0.811,128.09,spotify:track:3KIIWwCTxqQiJnQ3tC9zbI,282880
0.631,0.929,7,-3.844,1,0.0316,0.00602,0.0,0.261,0.695,121.08,spotify:track:5JvD469hg7VQu2qobOAnuy,222714
0.602,0.891,0,-5.569,0,0.0974,0.00506,0.0,0.591,0.648,139.974,spotify:track:3sStq1vNK5Lq6VziwXtzRW,171493
0.547,0.815,1,-6.003,0,0.0645,0.0195,0.0,0.161,0.678,150.02,spotify:track:7brXIccv1ZBOfgufqP010F,202733
0.667,0.865,6,-4.774,0,0.0752,0.066,0.0,0.0982,0.508,138.972,spotify:track:2YWDmfu4SAnYGboCRrkjxE,194880
0.576,0.904,7,-4.415,0,0.0456,0.000149,0.000286,0.124,0.584,142.987,spotify:track:3DITsgogL4h6XqPf0Ex5dR,216773
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,spotify:track:5FeuH4LtGxDWkSkhRG47QT,215693
0.581,0.791,0,-4.854,1,0.111,0.0597,0.0,0.158,0.546,125.981,spotify:track:7DMmI7O1QcWQxiamDzzTFh,219067
0.631,0.929,7,-3.844,1,0.0316,0.00602,0.0,0.261,0.695,121.08,spotify:track:5JvD469hg7VQu2qobOAnuy,222714
0.755,0.59,7,-6.605,1,0.0699,0.00227,0.000519,0.0573,0.774,132.047,spotify:track:3sqKnrefCZZmm3EXtMEhxM,184861
0.576,0.904,7,-4.415,0,0.0456,0.000149,0.000286,0.124,0.584,142.987,spotify:track:3DITsgogL4h6XqPf0Ex5dR,216773
0.484,0.921,9,-4.683,0,0.0799,0.0133,0.0,0.527,0.438,162.998,spotify:track:4OY2UaVRpkTgHS0NFJHIEu,183240
0.512,0.819,8,-5.397,1,0.0395,0.0154,0.0,0.356,0.285,120.011,spotify:track:08HrGNY94WxZ8pnvGksVP8,192693
0.616,0.772,0,-4.276,0,0.0699,0.00929,0.0,0.0483,0.85,129.995,spotify:track:3eNSlXKgFkmekLIvyYTRKy,210787
0.642,0.87,7,-4.096,1,0.11,0.00205,0.0,0.129,0.73,119.987,spotify:track:18eoNBn1L1li2TvPa2DupB,172293
0.573,0.802,0,-5.993,1,0.0447,0.000122,5.7e-06,0.0319,0.427,135.546,spotify:track:755VyMLy6HPmdG9z8hTzRX,200067
0.599,0.836,9,-4.291,0,0.0822,0.0158,0.0,0.427,0.563,124.959,spotify:track:5ZLEayzVXozskXkM5vXMQm,229013
0.661,0.786,11,-4.966,1,0.0491,0.0787,0.0,0.0868,0.463,123.05,spotify:track:3poboeIJB8qzLdMRoQokGY,163760
0.381,0.909,9,-2.974,0,0.107,0.152,0.0,0.29,0.509,147.524,spotify:track:0IzxpV5MY5VLLwK29OIAkE,229227
0.611,0.705,5,-6.766,0,0.0499,0.146,1.05e-05,0.0922,0.422,172.112,spotify:track:0nwOpYtAZL4epb6pIZCQMS,244760
0.404,0.892,4,-5.204,0,0.0581,0.00113,0.0,0.125,0.444,145.022,spotify:track:7lUN6lOlCwlDtNoGcscrxE,220213
0.412,0.737,7,-5.623,1,0.0678,0.0492,0.0,0.369,0.659,112.255,spotify:track:0gmPaXxQqw2AgnQh6qWDKv,220920
0.667,0.906,0,-4.368,0,0.0542,0.14,0.0,0.432,0.837,118.011,spotify:track:5S8MyDxsnee4OfteEq2rg3,231760
0.548,0.581,0,-5.503,1,0.0376,0.0503,0.0,0.0653,0.671,93.974,spotify:track:2DMCfv2Dgpkso1NfyyMCt1,205267
0.683,0.837,2,-6.697,1,0.0739,0.0138,0.0,0.0784,0.692,104.045,spotify:track:0qBNTSr2RMqpFCcA4kEMkf,201187
0.684,0.856,5,-6.079,0,0.0734,0.0177,0.0,0.0406,0.881,116.497,spotify:track:5FRYSD5GkQGG9VMTLAOEnc,234933
0.507,0.904,1,-5.449,0,0.198,0.00118,0.0,0.144,0.367,147.967,spotify:track:5ZgMKY9CHyL97ZuVjtLq4p,158040
0.733,0.675,0,-5.882,0,0.0585,0.128,0.0,0.551,0.956,124.998,spotify:track:7n3igabOWTIpiqCBjE5Eqs,235480
0.645,0.543,9,-8.78,0,0.0343,0.0557,0.000113,0.0311,0.741,92.489,spotify:track:73PpAPg3rASynjL5usGrAW,137027
0.567,0.796,6,-5.189,1,0.0376,0.000246,0.0,0.0958,0.667,150.006,spotify:track:4ianXsMSQyA9h4uRt62Bry,164624
0.474,0.188,7,-18.755,1,0.0597,0.562,9.46e-05,0.555,0.241,104.073,spotify:track:0HBPRsRJC3ft9cCX4ANeLq,126733
0.56,0.955,9,-4.1,0,0.072,0.000148,0.0,0.111,0.527,133.975,spotify:track:7zWSwQiRzpdB6BdU1NVblW,228187
0.512,0.976,2,-3.592,1,0.0913,0.00323,0.0,0.236,0.444,147.924,spotify:track:4ukDQOgzyVz4GpuVg0LKbr,220773
0.596,0.836,9,-5.491,1,0.049,0.0178,0.0,0.591,0.42,115.976,spotify:track:6CnTnrPp8yB88UNRyl8JX0,255240
0.469,0.956,1,-3.878,1,0.204,0.000333,0.0,0.911,0.659,159.983,spotify:track:6dLv7p2vjz4xDFcoo86Zo3,176973
0.664,0.911,4,-4.62,0,0.0569,0.0113,0.0,0.217,0.849,130.028,spotify:track:4oAUKSfTrHE0ZZTOhJqQ6b,249960
0.625,0.853,2,-4.897,1,0.0689,0.00218,1.23e-05,0.709,0.596,135.135,spotify:track:4xrf2X56UV0OCCeqYCMyUV,188627
0.646,0.72,0,-4.94,0,0.037,0.00127,0.0,0.228,0.947,126.044,spotify:track:6mCOYuhUj2ZqxTALJ1YJ7c,207173
0.413,0.981,7,-3.737,0,0.194,0.00168,0.0,0.334,0.567,180.137,spotify:track:7o6bp8mOw4r5k3FUAcIMAI,181280
0.411,0.89,5,-4.155,1,0.0465,3.58e-05,4.56e-05,0.0728,0.249,136.033,spotify:track:0PhfozBqDBoYjrwB7ATBG0,201173
0.631,0.852,1,-3.181,1,0.029,0.0601,0.000102,0.144,0.834,132.018,spotify:track:6z9ehfxE973fOlKJKNJL2x,255600
0.297,0.925,4,-3.168,1,0.0923,0.0256,0.0,0.0684,0.668,167.463,spotify:track:4aitU4belbggqbPGCDoZbD,202667
0.487,0.698,1,-13.585,0,0.035,0.00451,0.000931,0.132,0.703,157.916,spotify:track:5EzdThimrpt9yJ1GGH5KXv,171827
0.618,0.776,2,-5.16,1,0.0402,0.125,5.35e-05,0.0808,0.674,125.536,spotify:track:2nCXuFS4Dt4BpHkxA9rhPL,250067
0.619,0.935,7,-7.158,1,0.0358,0.0968,0.000172,0.307,0.704,97.894,spotify:track:687i9z2ZCKNfzpmzs7HxOu,281467
0.28,0.948,9,-1.916,0,0.142,0.057,0.0,0.331,0.644,176.896,spotify:track:0zYKkOvUgOL8gceY8Eh1Wh,263432
0.545,0.848,2,-5.98,1,0.0285,0.00057,0.0194,0.192,0.776,133.826,spotify:track:2yUqmLwj09WljkKnKDFuMy,203187
0.486,0.819,2,-5.334,1,0.0711,0.000226,0.0,0.0366,0.439,101.536,spotify:track:6VtSR2Nw3IozhsRmsKzIET,277680
0.57,0.765,4,-5.782,1,0.0264,0.156,0.00528,0.317,0.93,112.966,spotify:track:3T0ggmh35mdaTCXT2c0wkb,233493
0.206,0.81,9,-6.492,1,0.0423,5.93e-05,0.0644,0.0855,0.155,163.552,spotify:track:3W5V3fnZGcWb1EPSspF7lW,268200
0.461,0.948,9,-4.615,1,0.129,0.0317,0.000269,0.508,0.751,90.364,spotify:track:59dGGhAN6dwccCk3STVMR5,237987
0.552,0.741,9,-7.388,0,0.0476,0.00699,0.00133,0.0317,0.508,148.996,spotify:track:18PsAoBaEHQZRUxigLP8QJ,275227
0.419,0.354,2,-16.101,1,0.0322,0.57,0.00136,0.098,0.81,122.397,spotify:track:6kwOrSwpr6R6kLtz82dpbI,257027
0.716,0.826,9,-5.584,1,0.0281,0.255,0.000262,0.0686,0.459,120.145,spotify:track:20cdfC6X43JiDZ8WlmkwSf,317240
0.376,0.944,11,-3.882,1,0.0959,0.0115,3.89e-05,0.15,0.397,138.322,spotify:track:6FQ5fUnSBAg5bujBlT62CL,250147
0.825,0.689,7,-10.808,1,0.106,0.0369,0.0466,0.121,0.965,150.122,spotify:track:0uOKq55dztn2zNxpORp9F2,200667
0.424,0.5,0,-8.674,1,0.0261,0.386,0.0,0.108,0.39,93.697,spotify:track:4N4eMrKCKFl3AcYJIeXVz9,188413
0.786,0.552,2,-13.885,1,0.0658,0.0642,3.08e-05,0.299,0.905,121.422,spotify:track:0NKv1n25UpKKhZbp5UVV6P,207960
0.475,0.784,2,-3.8,1,0.0469,0.000566,0.505,0.198,0.272,120.872,spotify:track:5ZeTy3XHureg2XSlUpflWw,184640
0.7,0.526,11,-16.628,0,0.0299,0.024,0.0406,0.138,0.923,130.288,spotify:track:5hC6zj0AL4iwOBm7eepgEj,233733
0.464,0.754,1,-7.286,1,0.104,0.00996,0.0078,0.32,0.588,94.438,spotify:track:5W52WxNMAOlvAuE64v6d9U,186600
0.418,0.882,2,-9.083,1,0.0405,0.279,0.000678,0.111,0.733,94.717,spotify:track:2rKjTiwhbkdM2focSdHc7p,162107
0.592,0.675,4,-6.327,1,0.0425,0.0622,0.000184,0.0848,0.458,124.145,spotify:track:5DJl3SxRVCxKgmwlNb3d1s,213680
0.51,0.703,6,-5.99,0,0.0407,0.172,0.0,0.29,0.817,168.875,spotify:track:4xd2I8L75IoTzX5bezbP2m,222933
0.602,0.454,4,-14.507,1,0.0315,0.0461,5.85e-06,0.327,0.816,97.955,spotify:track:1yeUF5CgjLXd3yPPSgrrYn,282640
0.49,0.496,4,-11.959,1,0.0293,0.761,0.00237,0.152,0.682,100.063,spotify:track:67kfVq3npkjohNZr1j2HF6,173867
0.439,0.677,4,-11.551,1,0.0384,0.00921,0.0,0.132,0.364,111.955,spotify:track:4yy9bqYoWZaU3VJjGDkHOw,207133
0.536,0.876,1,-2.95,1,0.0375,0.000403,0.000428,0.0787,0.568,112.984,spotify:track:2whjNFHvoyxPPIioy8oO87,235880
0.637,0.532,0,-13.943,0,0.0339,0.248,0.0849,0.11,0.835,123.257,spotify:track:60NAi3x5XfU8UDMu5WRUSr,242133
0.361,0.937,4,-3.179,0,0.0463,6.19e-05,0.000166,0.27,0.393,147.546,spotify:track:0cK7vBvgmRQVJpqgNwehch,238960
0.61,0.822,4,-8.288,1,0.0365,0.0183,0.0,0.256,0.722,105.251,spotify:track:2mnvzsLKEG033tp9Bqm4S1,242307
0.605,0.885,3,-5.959,1,0.0284,0.0106,0.0045,0.261,0.835,131.891,spotify:track:0kcw6bt00z7iaCc8rEsgYa,219360
0.304,0.857,5,-4.238,0,0.0449,7.37e-06,0.251,0.373,0.721,150.851,spotify:track:37sA21G7FL484ku9J5UJNU,195280
0.586,0.714,9,-14.721,1,0.0838,0.0736,0.0,0.166,0.858,140.874,spotify:track:5fMv3MNuPtmXyudS7qlPkV,195760
0.271,0.882,7,-8.483,1,0.06,0.0404,0.00201,0.0826,0.423,142.92,spotify:track:1fhLBWJ39ihyjEqgPiUf6B,154667
0.488,0.364,7,-15.954,1,0.0321,0.0714,0.0,0.0756,0.544,79.707,spotify:track:3Ymi51lilmxnc9eRnfi32D,297800
0.405,0.703,5,-4.717,1,0.0348,0.43,1.03e-05,0.135,0.651,108.855,spotify:track:78K0CsNamJ1LdSrWO7CxCn,225560
0.779,0.737,4,-5.568,1,0.0847,0.0491,0.00593,0.238,0.874,153.389,spotify:track:75SH7qKifZ0Mzl4UFmps31,339383
0.386,0.295,2,-19.276,1,0.0339,0.701,0.119,0.582,0.389,151.209,spotify:track:1z9UHExy0G7m4PwD72TZLi,273213
0.669,0.667,5,-6.12,1,0.0264,0.00047,0.00409,0.0568,0.662,109.016,spotify:track:3rYF3yPo9W381dN2973Bxv,255733
0.579,0.609,2,-12.158,1,0.0415,0.115,0.000247,0.0699,0.614,119.811,spotify:track:3OvlDKEAhtjnceGhbrwQOX,237533
0.511,0.688,7,-8.592,1,0.0429,0.11,0.272,0.0908,0.574,161.858,spotify:track:5DF2Qsig0Yo6nXtwkUHZSF,249853
0.616,0.908,10,-6.867,0,0.0551,0.00194,0.00235,0.0345,0.808,92.984,spotify:track:7acEqMLOUhLp3N5jav2YzM,208332
0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186,spotify:track:1vcUlV02bvKQn6ryzZqDVL,348040
0.505,0.908,5,-4.717,0,0.0561,3.71e-05,0.0092,0.207,0.494,123.928,spotify:track:60zfRewsKIpbmDQXImKW2C,204733
0.351,0.964,4,-3.745,0,0.12,0.000697,0.0304,0.181,0.496,185.923,spotify:track:2uKt3YMVIDuEDY2xH1jZFz,239853
0.393,0.913,8,-5.009,1,0.0713,0.00683,0.00328,0.0547,0.651,78.157,spotify:track:68vlQoNTUDvujcUVwdMkT1,309533
0.574,0.846,8,-5.703,1,0.0339,0.0371,4.08e-05,0.0464,0.794,92.04,spotify:track:0PnyMytBrk2X9T5pYmati9,317773
0.675,0.575,7,-4.896,0,0.0303,0.736,0.0171,0.119,0.778,85.962,spotify:track:4wwyCumdNnXjIGt7YyLCJE,323427
0.454,0.891,2,-5.101,1,0.0621,0.00229,0.0135,0.468,0.752,169.869,spotify:track:6H4ur69PVIZJlX60jTntAM,266466
0.536,0.969,6,-2.62,0,0.0915,0.43,1.26e-06,0.082,0.805,84.881,spotify:track:2SMDdT0TPMtDmYGeeDKUhq,239575
0.676,0.648,6,-6.456,1,0.0294,0.00703,0.00137,0.113,0.889,115.964,spotify:track:4gRRWu6UKWASIQzzOzkXUx,302640
0.611,0.675,11,-10.327,1,0.0379,0.00279,0.00628,0.238,0.606,127.748,spotify:track:4No7vBUnNaJ76hOCMiWr5l,312200
0.606,0.679,5,-6.091,0,0.0684,0.075,0.00274,0.677,0.964,183.8,spotify:track:4oIHLOhwRr8yTFZWmyKyZq,238667
0.442,0.78,5,-5.576,1,0.0479,0.007,0.0,0.167,0.666,154.001,spotify:track:4PTfrK6IhnTOd7SRpH17EK,236787
0.604,0.878,6,-5.294,1,0.0396,0.112,0.0282,0.146,0.705,118.001,spotify:track:4TSxZeL4YBsSL82n21TajD,227933
0.431,0.892,0,-4.103,1,0.114,0.0768,1.49e-05,0.211,0.844,185.965,spotify:track:1CgGro1rXhkxs7LviofPyT,243200
0.71,0.914,9,-3.592,1,0.0749,0.0602,0.00377,0.165,0.742,125.039,spotify:track:0dlfcbC2ecv3RS94noopTd,244840
0.317,0.924,1,-3.369,0,0.0497,0.0175,0.000148,0.345,0.701,202.18,spotify:track:7xvRzWO7VuKSiQM1BWkEcs,248707
0.612,0.777,1,-2.843,0,0.0262,0.295,0.0,0.126,0.857,110.978,spotify:track:34mId8TooqXQhb186K05aV,209907
0.604,0.743,5,-6.442,0,0.0349,0.0971,0.000131,0.0604,0.823,99.37,spotify:track:5mCuc8RrujOdKaqQ5dH9so,248080
0.504,0.939,0,-1.786,0,0.0554,0.133,0.00758,0.626,0.741,118.09,spotify:track:7qLq9x0er8eP04MIaxwK0Y,175773
0.574,0.627,11,-6.182,0,0.122,0.0846,0.0,0.0351,0.864,190.415,spotify:track:0yThOHWoOPPUFSW4oA6yT1,234160
0.628,0.576,11,-4.694,0,0.0565,0.212,4.47e-05,0.315,0.693,92.01,spotify:track:4kAOHwPEBawS1znACiyuqA,227680
0.498,0.99,0,-2.721,1,0.125,0.0143,0.0258,0.178,0.394,106.789,spotify:track:2ba1G7j2si3LffTirrQLnw,227200
0.724,0.876,11,-5.854,0,0.0873,0.16,0.00278,0.116,0.812,92.169,spotify:track:4akqDi0F86Avv9yhujAk9P,234133
0.608,0.849,2,-6.66,1,0.0389,0.00371,0.0259,0.112,0.644,101.517,spotify:track:5ZhnaKTGhvnXjSqIQVuCow,235720
0.563,0.871,5,-5.825,1,0.029,0.000197,0.0128,0.0928,0.517,114.894,spotify:track:2dqkDzJPwSIduZlKJh0lvB,261627
0.629,0.648,8,-14.063,1,0.0382,0.0203,0.0356,0.299,0.691,104.014,spotify:track:4v4zFRDRkXyGPTRyYur26i,187246
0.74,0.958,10,-2.236,1,0.154,0.251,5.84e-06,0.213,0.83,104.069,spotify:track:0bpdYlt8oPbGeBZb3gDdZk,218507
0.688,0.873,6,-7.448,1,0.0538,0.0766,0.00173,0.102,0.905,110.052,spotify:track:7wPWT0mVkDoPz53K2wZ3gF,256640
0.46,0.858,5,-4.495,1,0.0392,0.000233,6.72e-05,0.0741,0.502,131.54,spotify:track:4Ebvh7oe6LJ0QdLtIOiaU5,224773
0.626,0.923,1,-4.448,1,0.0474,0.0132,0.000771,0.0331,0.845,87.377,spotify:track:6xHzY67lLIJNdxbR5LxZ5S,224640
0.715,0.92,2,-4.189,1,0.0849,0.0929,0.0,0.296,0.798,100.61,spotify:track:0X4vLevfEeJIgjVpKedbgK,235453
0.525,0.879,11,-4.927,0,0.0469,0.0582,0.00396,0.123,0.842,118.079,spotify:track:6EbzWtH5vZb9gq39Ql8XYI,260987
0.467,0.887,0,-5.247,1,0.0497,0.00178,0.0,0.189,0.756,167.25,spotify:track:2wz8v9hjCcnp3m7kbZZMTG,172707
0.471,0.944,10,-4.673,0,0.0686,0.000744,0.000587,0.193,0.763,94.414,spotify:track:6U7s8WTYhJgCQuaS1RYgL2,228520
0.891,0.62,7,-7.463,1,0.244,0.139,1.61e-05,0.0805,0.404,98.093,spotify:track:4C1Smq2t3MVOPzsUPWW0oX,204500
0.834,0.882,7,-2.563,1,0.173,0.191,0.0,0.0626,0.963,100.935,spotify:track:5BtqbNEoeP2W2YY7NOObgn,173531
0.552,0.618,5,-6.757,0,0.32,0.42,0.0,0.109,0.399,132.765,spotify:track:7LRJmZ6G5qHQEG2CGeTCji,194586
0.542,0.545,11,-7.578,0,0.348,0.0272,0.0,0.807,0.542,126.319,spotify:track:4WwHFY7aJ6bUcugjb30DDW,166800
0.683,0.567,5,-5.888,0,0.0455,0.476,0.0,0.193,0.469,129.93,spotify:track:3RtabRG0H7ZIQjjiBbJAQV,283600
0.771,0.766,1,-5.79,0,0.126,0.149,0.0,0.256,0.921,92.008,spotify:track:5TsqqwFYlAOYPhjYHJk7B5,260000
0.566,0.666,6,-9.2,1,0.329,0.142,0.0,0.33,0.931,94.336,spotify:track:5R128SeMb9y8WJUfA7i5dy,176027
0.754,0.674,1,-5.459,1,0.153,0.112,0.0,0.0546,0.726,98.0,spotify:track:3dMJkWhv6WXKQVHhFw8kxP,210667
0.802,0.913,7,-4.829,1,0.171,0.000592,0.0,0.132,0.761,98.524,spotify:track:3OKh1chSsdFvIWakSOSj8e,175520
0.902,0.845,11,-2.695,1,0.0644,0.0438,0.0,0.0867,0.625,112.005,spotify:track:5MAScTGPHzWAeivPjpATa9,233718
0.725,0.764,6,-4.893,0,0.0843,0.00117,8.93e-06,0.0773,0.611,99.962,spotify:track:7dOiEwSJhzv3GpB6HU8Uzf,213306
0.588,0.61,9,-5.008,0,0.234,0.534,0.0,0.303,0.645,99.926,spotify:track:5J4FiKDJIdJ8AKx2gaWMt4,204081
0.819,0.825,2,-7.012,0,0.0549,0.061,0.0,0.0904,0.939,105.988,spotify:track:7khLgMuA7m4SA6aaDv1QSv,207547
0.868,0.834,1,-4.965,1,0.0944,0.0447,0.0,0.0436,0.955,119.973,spotify:track:4WXHxzu7bhF08UC0Txs4sh,160965
0.71,0.865,4,-3.274,0,0.0988,0.0498,0.0,0.179,0.727,113.978,spotify:track:4RXrrjI5t7Ph7UheJNc838,225635
0.727,0.86,1,-5.914,1,0.0615,0.0264,0.0,0.0485,0.482,104.958,spotify:track:1G0xFA3KNiKdbjhT2asL43,205715
0.69,0.676,4,-7.714,0,0.257,0.453,0.0,0.125,0.434,97.021,spotify:track:1CpWeQ9cBNOCYYtsFelkfM,174212
0.724,0.8,5,-4.078,1,0.213,0.13,0.0,0.114,0.95,94.023,spotify:track:7GhNQHsi0CulLhoNJqEKff,255360
0.727,0.562,2,-8.213,1,0.279,0.0381,0.0,0.113,0.798,84.969,spotify:track:0SfF2sA67muVwqlKnalqW6,222550
0.737,0.531,8,-6.984,1,0.085,0.167,6.89e-05,0.351,0.398,66.848,spotify:track:4R1KupM8lSN09pph34U8aJ,225440
0.497,0.68,9,-5.722,0,0.309,0.456,0.0,0.123,0.702,94.983,spotify:track:2k4r87jMiQSt9CtsiU9Zqv,225904
0.699,0.675,9,-5.383,1,0.387,0.0654,0.0,0.143,0.442,105.151,spotify:track:4MfOIakexlZ7kIvMQOlCwm,217200
0.813,0.868,7,-2.941,0,0.2,0.452,7.45e-06,0.0708,0.892,104.951,spotify:track:2g0EXpJgUlM96nTFN2tWDk,219430
0.623,0.725,2,-4.878,0,0.0312,0.00548,0.0,0.101,0.619,68.682,spotify:track:4YcNPSkTBrIomT64npPsDd,213651
0.75,0.781,7,-3.982,1,0.171,0.0488,0.0,0.0994,0.457,101.038,spotify:track:5nCxSYyHCDzABe8f57OJFB,222028
0.632,0.575,8,-9.25,1,0.325,0.235,0.0,0.151,0.733,121.756,spotify:track:746KIplyoOQt0AOc4eRsyy,226813
0.451,0.705,7,-5.058,1,0.271,0.281,0.0,0.61,0.462,108.243,spotify:track:38cTDOCCJmU8V1xA6exHtL,215273
0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.947,95.103,spotify:track:1HGyhNaRUFEDBiVLbvtbL6,245000
0.574,0.421,6,-13.661,1,0.144,0.288,0.0,0.091,0.78,96.163,spotify:track:2LyHiWfl86qjCLhVSdXNjE,213267
0.866,0.788,2,-8.188,1,0.278,0.25,1.97e-05,0.342,0.752,158.412,spotify:track:1jqLJBQwo7yBCqYQWukLkq,247173
0.48,0.829,3,-3.131,1,0.0615,0.102,0.0,0.13,0.788,97.043,spotify:track:4XJ2zusQR7sqsDc6XaAj5d,191753
0.593,0.84,4,-5.387,0,0.108,0.025,0.0,0.0716,0.775,103.384,spotify:track:2CN72f1bC9iLrTtzcoZGGP,194293
0.442,0.718,10,-3.754,0,0.171,0.0868,0.0,0.618,0.54,79.585,spotify:track:4KGCSHN3xWAvsijrkhprFA,234564
0.628,0.616,5,-5.315,0,0.309,0.0859,0.0,0.216,0.879,178.387,spotify:track:27Uv5NFBz9UWlt8AGzZhxv,213453
0.495,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.318,100.213,spotify:track:5dWfl2PBpKHpBVdz95wxK1,202013
0.945,0.672,4,-5.4,0,0.0719,0.00383,3.33e-05,0.109,0.164,105.01,spotify:track:5rLLBy0X5WJMBgsxKCamty,174857
0.588,0.841,0,-5.138,1,0.0932,0.026,0.0,0.33,0.871,134.577,spotify:track:7rj8aNwZqTvrUeLlAyNWtZ,214867
0.779,0.726,4,-6.626,0,0.154,0.413,0.0,0.0903,0.53,107.962,spotify:track:5DSDuLyZ2NKG5Ep5THHwTX,124500
0.919,0.781,2,-4.704,1,0.217,0.219,0.0,0.221,0.559,118.982,spotify:track:6Y7Eth6daKj80p4Ofmp6sx,172019
0.648,0.765,10,-4.816,1,0.294,0.192,0.0,0.0421,0.749,131.027,spotify:track:3P5MWAwyDqoC1gu8YsVBbi,181990
0.714,0.641,1,-4.912,1,0.345,0.132,0.0,0.12,0.598,123.563,spotify:track:1Tvsup28BlgqQnVvl8SN3w,167487
0.583,0.803,10,-3.377,1,0.255,0.182,0.0,0.0945,0.792,65.115,spotify:track:4t6AapGfbLWzOCOMtn1Bs4,206759
0.716,0.88,10,-6.204,0,0.032,0.081,0.0,0.0623,0.93,104.997,spotify:track:557eiWmNOiWdncEmqeHaM2,237871
0.823,0.757,4,-5.759,0,0.22,0.0679,4.55e-06,0.344,0.42,100.025,spotify:track:6VLzryqFx8gqBctTQTb32V,192602
0.587,0.604,7,-5.0,1,0.229,0.339,0.0,0.0875,0.434,121.798,spotify:track:7eopnCZre8I1CpLexIUYTD,209523
0.824,0.753,7,-4.844,0,0.206,0.431,0.0,0.0955,0.409,94.986,spotify:track:6bDTV2MSUt03asx2zpjm2a,181895
0.429,0.471,5,-7.864,0,0.149,0.31,1.01e-06,0.29,0.284,77.635,spotify:track:5ktMMYLqDco9B3BNGdyD6J,203077
0.572,0.713,4,-6.146,0,0.0368,0.0337,0.0033,0.34,0.608,109.99,spotify:track:4D2rEIyYw0meeh8AOXqfxK,215647
0.583,0.921,4,-8.383,1,0.0697,0.00377,0.462,0.226,0.222,125.98,spotify:track:2PIcAQiSOayFwJrfWc72Qc,224720
0.32,0.892,1,-3.628,1,0.0539,0.000137,7.3e-05,0.0899,0.474,77.508,spotify:track:0Exl4jdJFmiztWnvXr5nHZ,230333
0.644,0.902,2,-4.21,1,0.0873,0.0811,0.000788,0.499,0.817,121.992,spotify:track:6UGWJzGqhJQpuAU7eHRVHP,203493
0.562,0.445,10,-6.77,1,0.0382,0.00574,0.0,0.0872,0.563,176.807,spotify:track:00npPFB92kxjaPQ4e70Gyp,208321
0.51,0.818,7,-3.205,1,0.157,0.0439,0.0,0.0801,0.574,154.561,spotify:track:52fnLN02thRhTnbzVZzdqq,202617
0.587,0.983,7,-2.834,1,0.188,0.317,0.0,0.333,0.56,109.8,spotify:track:5UC33nm6cQa3H9jt9wCgSS,171080
